"Time","Starting_State","Event_Type","Variable_Analyzed","Level_Value","Prob_Event","Lower_Event","Upper_Event"
4,"2","cancelled","Covid19","0",0.338001906536144,0.117293567211146,0.503525227107291
5,"2","cancelled","Covid19","0",0.354468168501729,0.124270089926648,0.524155403756156
6,"2","cancelled","Covid19","0",0.404472637040366,0.14686309591745,0.584295511849832
7,"2","cancelled","Covid19","0",0.443792287739815,0.163358571227525,0.630227468377207
8,"2","cancelled","Covid19","0",0.507372860900991,0.193226812128178,0.699194889189313
9,"2","cancelled","Covid19","0",0.523663537625789,0.200682132750575,0.71613742832002
10,"2","cancelled","Covid19","0",0.555425627927252,0.21650050335977,0.747738992620395
12,"2","cancelled","Covid19","0",0.555425627927252,0.21650050335977,0.747738992620395
1,"2","cancelled","Covid19","1",0.00314368852693681,0,0.0076911976076891
2,"2","cancelled","Covid19","1",0.0520453719853395,0.0235864303292895,0.0796748379096506
3,"2","cancelled","Covid19","1",0.0638656351827223,0.0298980010440244,0.0966439096765352
4,"2","cancelled","Covid19","1",0.111444762762819,0.0566911076438262,0.163020283155019
5,"2","cancelled","Covid19","1",0.117832744064606,0.0601812480545255,0.171947712435373
6,"2","cancelled","Covid19","1",0.137973492165332,0.0715024816164485,0.199685852146057
7,"2","cancelled","Covid19","1",0.154676064325933,0.0801256423289541,0.223184611828226
8,"2","cancelled","Covid19","1",0.183564448105573,0.0956708252204312,0.262915507995599
9,"2","cancelled","Covid19","1",0.191391227840193,0.0995751486321679,0.273844846218392
10,"2","cancelled","Covid19","1",0.207218118741728,0.10764683537331,0.295678957428996
12,"2","cancelled","Covid19","1",0.207218118741728,0.10764683537331,0.295678957428996
1,"3","success","Covid19","0",0.0699636693784736,0.00181517788040364,0.133459498573383
2,"3","success","Covid19","0",0.418800779662715,0.210367548597986,0.572215486938375
3,"3","success","Covid19","0",0.505842047308929,0.268979990984589,0.665957047418269
4,"3","success","Covid19","0",0.733402277764226,0.457872201076025,0.868897434069286
5,"3","success","Covid19","0",0.791747185499934,0.517196891746655,0.910172005925775
6,"3","success","Covid19","0",0.841593376008644,0.574638049164533,0.941008690422231
7,"3","success","Covid19","0",0.854796662934448,0.591117650923116,0.948435022586392
8,"3","success","Covid19","0",0.895001920782631,0.647190274126087,0.968752004746953
9,"3","success","Covid19","0",0.901652272889586,0.656447457765022,0.971846299361194
10,"3","success","Covid19","0",0.925017779165449,0.692756443395637,0.981700727906489
11,"3","success","Covid19","0",0.930450680052056,0.702039323363783,0.983765952071833
12,"3","success","Covid19","0",0.956213727366738,0.752358957000588,0.992257997107859
13,"3","success","Covid19","0",0.956213727366738,0.752358957000588,0.992257997107859
14,"3","success","Covid19","0",0.965737253234529,0.7683880837314,0.994931453291232
16,"3","success","Covid19","0",0.97644223080699,0.784579360695755,0.997423791466112
1,"3","success","Covid19","1",0.0258012808972047,0.00155497615554334,0.0494587867770501
2,"3","success","Covid19","1",0.177635936256539,0.0961445349458371,0.251780091525881
3,"3","success","Covid19","1",0.22434065298332,0.127006211344355,0.310822791143977
4,"3","success","Covid19","1",0.379013677583005,0.237460163679235,0.494290010487045
5,"3","success","Covid19","1",0.431900824030212,0.276405856728457,0.553981086305672
6,"3","success","Covid19","1",0.485242105242827,0.317242060040625,0.611903905166444
7,"3","success","Covid19","1",0.501137001393378,0.329606049459746,0.628779031824143
8,"3","success","Covid19","1",0.556146636710309,0.373786010300984,0.68540177743672
9,"3","success","Covid19","1",0.566490932656383,0.381486794424985,0.696158287688588
10,"3","success","Covid19","1",0.606865112373178,0.412617211061033,0.73687509613869
11,"3","success","Covid19","1",0.617378681870316,0.420852928238348,0.747216069586643
12,"3","success","Covid19","1",0.676148289580976,0.467497869067095,0.8030431725079
13,"3","success","Covid19","1",0.676148289580976,0.467497869067095,0.8030431725079
14,"3","success","Covid19","1",0.703545172454434,0.482544554298695,0.830158392369491
16,"3","success","Covid19","1",0.740983921903428,0.498490783551448,0.866225133034196
1,"3","cancelled","Covid19","0",0.00621126890562484,0,0.0159981601182518
2,"3","cancelled","Covid19","0",0.0510523565239717,0.00406976943487103,0.0958185599530117
4,"3","cancelled","Covid19","0",0.0839485556919062,0.0102081602033632,0.152195224410663
5,"3","cancelled","Covid19","0",0.108758245264954,0.0147585582668646,0.193789631924199
6,"3","cancelled","Covid19","0",0.162450480566561,0.0259860255369405,0.279795551301107
7,"3","cancelled","Covid19","0",0.177226521779284,0.0294046836107571,0.302535067877937
8,"3","cancelled","Covid19","0",0.19224021402035,0.0329402852227627,0.325299294474087
10,"3","cancelled","Covid19","0",0.211548657490302,0.0369295808922427,0.354506682822548
11,"3","cancelled","Covid19","0",0.211548657490302,0.0369295808922427,0.354506682822548
12,"3","cancelled","Covid19","0",0.211548657490302,0.0369295808922427,0.354506682822548
13,"3","cancelled","Covid19","0",0.211548657490302,0.0369295808922427,0.354506682822548
14,"3","cancelled","Covid19","0",0.211548657490302,0.0369295808922427,0.354506682822548
16,"3","cancelled","Covid19","0",0.211548657490302,0.0369295808922427,0.354506682822548
1,"3","cancelled","Covid19","1",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","Covid19","1",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","Covid19","1",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","Covid19","1",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","Covid19","1",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","Covid19","1",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","Covid19","1",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","Covid19","1",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","Covid19","1",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","Covid19","1",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","Covid19","1",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","Covid19","1",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","Covid19","1",0.0933070871449012,0.0245192032188551,0.157244262588897
1,"4","success","Covid19","0",0.111599899330779,0.00561584306834129,0.206287898527605
2,"4","success","Covid19","0",0.722177802834586,0.353695120522496,0.880574670424557
3,"4","success","Covid19","0",0.809664325959036,0.431468227491054,0.936278550180662
4,"4","success","Covid19","0",0.931828957203981,0.599340017560635,0.988400910299047
5,"4","success","Covid19","0",0.952579999656126,0.643649977864983,0.993689753632845
6,"4","success","Covid19","0",0.975953457875056,0.712130078324624,0.997991328219352
7,"4","success","Covid19","0",0.98316590423563,0.739536914132836,0.998911988701737
8,"4","success","Covid19","0",0.986188293961867,0.753931662289447,0.999224755100723
10,"4","success","Covid19","0",0.994975589183168,0.783047500882095,0.999883639487174
1,"4","success","Covid19","1",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","Covid19","1",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","Covid19","1",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","Covid19","1",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","Covid19","1",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","Covid19","1",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","Covid19","1",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","Covid19","1",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","Covid19","1",0.913836540748125,0.750644444826254,0.970226684121489
2,"4","cancelled","Covid19","0",0.070612578542586,0,0.182791845299261
4,"4","cancelled","Covid19","0",0.0860221857059582,0,0.218873640023717
6,"4","cancelled","Covid19","0",0.0860221857059582,0,0.218873640023717
8,"4","cancelled","Covid19","0",0.0984285629546691,0,0.247435262627256
10,"4","cancelled","Covid19","0",0.0984285629546691,0,0.247435262627256
2,"4","cancelled","Covid19","1",0.0283950748284386,0,0.0646720685132927
4,"4","cancelled","Covid19","1",0.0347641906053755,0,0.0782639433464528
6,"4","cancelled","Covid19","1",0.0347641906053755,0,0.0782639433464528
8,"4","cancelled","Covid19","1",0.0399395051048363,0,0.0895605213846994
10,"4","cancelled","Covid19","1",0.0399395051048363,0,0.0895605213846994
0.0999999999999091,"1","success","NewDirective","0",0.00548637035096744,0,0.0136135102249394
1,"1","success","NewDirective","0",0.0560738680132803,0.0167372616175495,0.09383676624096
2,"1","success","NewDirective","0",0.175737872967714,0.0733562333473312,0.266807722115235
3,"1","success","NewDirective","0",0.193966020781133,0.0825283796920085,0.291868259165005
4,"1","success","NewDirective","0",0.259511761155466,0.116862588574289,0.379119461169828
5,"1","success","NewDirective","0",0.269316344958567,0.12215372221172,0.39180854637801
6,"1","success","NewDirective","0",0.284128352187923,0.130215966925254,0.410805215256074
8,"1","success","NewDirective","0",0.290789715247546,0.13370636128727,0.419389447732689
10,"1","success","NewDirective","0",0.304672217587676,0.139628600703014,0.438055791499468
14,"1","success","NewDirective","0",0.304672217587676,0.139628600703014,0.438055791499468
0.0999999999999091,"1","success","NewDirective","1",0.013303580815337,0,0.0317680826426689
1,"1","success","NewDirective","1",0.13106207061483,0.0666804655147301,0.191002548188814
2,"1","success","NewDirective","1",0.375304534326418,0.258270627721927,0.473872224266143
3,"1","success","NewDirective","1",0.40840384493863,0.284532800829828,0.510828712917483
4,"1","success","NewDirective","1",0.518769356106009,0.377253624780378,0.628126406129697
5,"1","success","NewDirective","1",0.534134006793881,0.390674060903367,0.643817684919689
6,"1","success","NewDirective","1",0.556790789855255,0.410845308142078,0.666582636662596
8,"1","success","NewDirective","1",0.566763814197395,0.419356604946931,0.67674894042042
10,"1","success","NewDirective","1",0.587119656679921,0.43265027695897,0.699532455949083
14,"1","success","NewDirective","1",0.587119656679921,0.43265027695897,0.699532455949083
1,"1","cancelled","NewDirective","0",0.0199704014156932,0.00451362242620545,0.0351871851404419
2,"1","cancelled","NewDirective","0",0.198333346591751,0.121535884194365,0.268416988669603
4,"1","cancelled","NewDirective","0",0.280046039701403,0.179996358811116,0.367888532545871
5,"1","cancelled","NewDirective","0",0.288802180878529,0.186479461377498,0.378254986924375
6,"1","cancelled","NewDirective","0",0.409406277675505,0.278708179697203,0.516421876650872
8,"1","cancelled","NewDirective","0",0.424188883424062,0.289870353044711,0.533101535199946
10,"1","cancelled","NewDirective","0",0.424188883424062,0.289870353044711,0.533101535199946
14,"1","cancelled","NewDirective","0",0.45441344830208,0.30102432558661,0.574141567024575
1,"1","cancelled","NewDirective","1",0.0122437832227211,0.00313174274295047,0.0212725335775424
2,"1","cancelled","NewDirective","1",0.126286608811329,0.0836465786392863,0.166942500406825
4,"1","cancelled","NewDirective","1",0.181806648028609,0.124509786692413,0.235353689813337
5,"1","cancelled","NewDirective","1",0.187898156769792,0.129092520979806,0.242733103498117
6,"1","cancelled","NewDirective","1",0.275020030667989,0.19696104610734,0.345491332164071
8,"1","cancelled","NewDirective","1",0.28615661235535,0.205466420718558,0.358652176104583
10,"1","cancelled","NewDirective","1",0.28615661235535,0.205466420718558,0.358652176104583
14,"1","cancelled","NewDirective","1",0.309279183701171,0.213513812643675,0.39338382067177
1,"2","success","NewDirective","0",0.0254835756847097,0.00220831601124571,0.0482158986695238
2,"2","success","NewDirective","0",0.112415854866614,0.034119055581175,0.184365713761761
3,"2","success","NewDirective","0",0.175659564838994,0.0592254509948366,0.277683315561605
4,"2","success","NewDirective","0",0.234746580062135,0.0844291616960771,0.360385049166229
5,"2","success","NewDirective","0",0.256148671346621,0.093580985897344,0.38955958499263
6,"2","success","NewDirective","0",0.295354612933777,0.110830004500371,0.441585833949888
8,"2","success","NewDirective","0",0.336290841841502,0.129123344663015,0.494176535880381
10,"2","success","NewDirective","0",0.358108809615433,0.138612659215175,0.521673606303624
12,"2","success","NewDirective","0",0.358108809615433,0.138612659215175,0.521673606303624
1,"2","success","NewDirective","1",0.0245329092397848,0.0052664997829629,0.0434261589173524
2,"2","success","NewDirective","1",0.10840878377732,0.0513357108472968,0.162048254651357
3,"2","success","NewDirective","1",0.169622734258601,0.0855233369855395,0.245987971757286
4,"2","success","NewDirective","1",0.226973785057962,0.119492200549046,0.321335336995047
5,"2","success","NewDirective","1",0.24778773893936,0.131261734809221,0.348683823008876
6,"2","success","NewDirective","1",0.285975499472042,0.153426876959079,0.397770879468901
8,"2","success","NewDirective","1",0.325934469409281,0.175652634893745,0.448819322092475
10,"2","success","NewDirective","1",0.347269295963551,0.186991264640937,0.47594982260092
12,"2","success","NewDirective","1",0.347269295963551,0.186991264640937,0.47594982260092
1,"2","cancelled","NewDirective","0",0.00197580649767337,0,0.00509342332442841
2,"2","cancelled","NewDirective","0",0.0330154757813036,0.00566051486206764,0.0596178829720821
3,"2","cancelled","NewDirective","0",0.0406068669720726,0.00751792154647479,0.0725926405287293
4,"2","cancelled","NewDirective","0",0.0715317413243114,0.0155689110325155,0.124313202793681
5,"2","cancelled","NewDirective","0",0.0757300955160753,0.0166370548149424,0.131272069465706
6,"2","cancelled","NewDirective","0",0.0890417906914915,0.0201360215890717,0.153101984162796
7,"2","cancelled","NewDirective","0",0.100169037392887,0.0229929424909333,0.171248810289244
8,"2","cancelled","NewDirective","0",0.119609489416181,0.0281507514766348,0.20246123325844
9,"2","cancelled","NewDirective","0",0.124920340727721,0.0294268850105346,0.211018316656751
10,"2","cancelled","NewDirective","0",0.135718442531838,0.032000499920817,0.22832335087106
12,"2","cancelled","NewDirective","0",0.135718442531838,0.032000499920817,0.22832335087106
1,"2","cancelled","NewDirective","1",0.00314368852693681,0,0.0076911976076891
2,"2","cancelled","NewDirective","1",0.0520453719853395,0.0235864303292895,0.0796748379096506
3,"2","cancelled","NewDirective","1",0.0638656351827223,0.0298980010440244,0.0966439096765352
4,"2","cancelled","NewDirective","1",0.111444762762819,0.0566911076438262,0.163020283155019
5,"2","cancelled","NewDirective","1",0.117832744064606,0.0601812480545255,0.171947712435373
6,"2","cancelled","NewDirective","1",0.137973492165332,0.0715024816164485,0.199685852146057
7,"2","cancelled","NewDirective","1",0.154676064325933,0.0801256423289541,0.223184611828226
8,"2","cancelled","NewDirective","1",0.183564448105573,0.0956708252204312,0.262915507995599
9,"2","cancelled","NewDirective","1",0.191391227840193,0.0995751486321679,0.273844846218392
10,"2","cancelled","NewDirective","1",0.207218118741728,0.10764683537331,0.295678957428996
12,"2","cancelled","NewDirective","1",0.207218118741728,0.10764683537331,0.295678957428996
1,"3","success","NewDirective","0",0.0133860675620306,9.78525375242567e-05,0.0264976886478345
2,"3","success","NewDirective","0",0.0959107815633202,0.0430670019099405,0.145836420601183
3,"3","success","NewDirective","0",0.122757073445176,0.0585360077943103,0.182597360534697
4,"3","success","NewDirective","0",0.217789940457455,0.11690365511009,0.307150821323094
5,"3","success","NewDirective","0",0.252874910966525,0.139209690905601,0.351530921333753
6,"3","success","NewDirective","0",0.289904319865106,0.163260279124807,0.397380257723598
7,"3","success","NewDirective","0",0.301294457671142,0.170720403832227,0.411308999839064
8,"3","success","NewDirective","0",0.342138829592374,0.197862621695061,0.460464839022168
9,"3","success","NewDirective","0",0.350088332473171,0.202918954639508,0.470085033327479
10,"3","success","NewDirective","0",0.382032231404096,0.223568625015755,0.50815464788353
11,"3","success","NewDirective","0",0.39060827971011,0.229104102455617,0.5182770203593
12,"3","success","NewDirective","0",0.440810675444275,0.260993961138485,0.576873957378196
13,"3","success","NewDirective","0",0.440810675444275,0.260993961138485,0.576873957378196
14,"3","success","NewDirective","0",0.465721004449347,0.27138659897954,0.608222900255717
16,"3","success","NewDirective","0",0.501643116417424,0.282560553433501,0.653825023696802
1,"3","success","NewDirective","1",0.0258012808972047,0.00155497615554334,0.0494587867770501
2,"3","success","NewDirective","1",0.177635936256539,0.0961445349458371,0.251780091525881
3,"3","success","NewDirective","1",0.22434065298332,0.127006211344355,0.310822791143977
4,"3","success","NewDirective","1",0.379013677583005,0.237460163679235,0.494290010487045
5,"3","success","NewDirective","1",0.431900824030212,0.276405856728457,0.553981086305672
6,"3","success","NewDirective","1",0.485242105242827,0.317242060040625,0.611903905166444
7,"3","success","NewDirective","1",0.501137001393378,0.329606049459746,0.628779031824143
8,"3","success","NewDirective","1",0.556146636710309,0.373786010300984,0.68540177743672
9,"3","success","NewDirective","1",0.566490932656383,0.381486794424985,0.696158287688588
10,"3","success","NewDirective","1",0.606865112373178,0.412617211061033,0.73687509613869
11,"3","success","NewDirective","1",0.617378681870316,0.420852928238348,0.747216069586643
12,"3","success","NewDirective","1",0.676148289580976,0.467497869067095,0.8030431725079
13,"3","success","NewDirective","1",0.676148289580976,0.467497869067095,0.8030431725079
14,"3","success","NewDirective","1",0.703545172454434,0.482544554298695,0.830158392369491
16,"3","success","NewDirective","1",0.740983921903428,0.498490783551448,0.866225133034196
1,"3","cancelled","NewDirective","0",0.00238788243506227,0,0.00631547306418334
2,"3","cancelled","NewDirective","0",0.0199060701120717,0,0.0396847740512173
4,"3","cancelled","NewDirective","0",0.0330847797377211,0.00115010573113439,0.0639984560851415
5,"3","cancelled","NewDirective","0",0.0432181067787893,0.00238519340608923,0.0823797069317157
6,"3","cancelled","NewDirective","0",0.0657596717314879,0.00545189921606248,0.122410479417454
7,"3","cancelled","NewDirective","0",0.0721185826963822,0.00638497524764858,0.133503516825385
8,"3","cancelled","NewDirective","0",0.0786522712282125,0.00734548755936637,0.144836771833343
10,"3","cancelled","NewDirective","0",0.0871659401424884,0.00859334914062415,0.159511366891022
11,"3","cancelled","NewDirective","0",0.0871659401424884,0.00859334914062415,0.159511366891022
12,"3","cancelled","NewDirective","0",0.0871659401424884,0.00859334914062415,0.159511366891022
13,"3","cancelled","NewDirective","0",0.0871659401424884,0.00859334914062415,0.159511366891022
14,"3","cancelled","NewDirective","0",0.0871659401424884,0.00859334914062415,0.159511366891022
16,"3","cancelled","NewDirective","0",0.0871659401424884,0.00859334914062415,0.159511366891022
1,"3","cancelled","NewDirective","1",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","NewDirective","1",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","NewDirective","1",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","NewDirective","1",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","NewDirective","1",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","NewDirective","1",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","NewDirective","1",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","NewDirective","1",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","NewDirective","1",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","NewDirective","1",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","NewDirective","1",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","NewDirective","1",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","NewDirective","1",0.0933070871449012,0.0245192032188551,0.157244262588897
1,"4","success","NewDirective","0",0.0387675945532966,0.00312697658329431,0.0731339743611205
2,"4","success","NewDirective","0",0.348155783879086,0.157715376266659,0.495537648298791
3,"4","success","NewDirective","0",0.425535162928183,0.202473581540525,0.586208254179961
4,"4","success","NewDirective","0",0.592369673920002,0.310466313019181,0.759021950809043
5,"4","success","NewDirective","0",0.638927679498873,0.343810470016912,0.801317737216215
6,"4","success","NewDirective","0",0.712223581878239,0.399710779084532,0.862041056308335
7,"4","success","NewDirective","0",0.744547406569747,0.424846969136542,0.886541452468267
8,"4","success","NewDirective","0",0.760892033665639,0.437682447364956,0.898326809652943
10,"4","success","NewDirective","0",0.829448642402742,0.475018853348874,0.94459274249405
1,"4","success","NewDirective","1",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","NewDirective","1",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","NewDirective","1",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","NewDirective","1",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","NewDirective","1",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","NewDirective","1",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","NewDirective","1",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","NewDirective","1",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","NewDirective","1",0.913836540748125,0.750644444826254,0.970226684121489
2,"4","cancelled","NewDirective","0",0.00903676052807123,0,0.0253343625419683
4,"4","cancelled","NewDirective","0",0.0110885071085474,0,0.0308586469862027
6,"4","cancelled","NewDirective","0",0.0110885071085474,0,0.0308586469862027
8,"4","cancelled","NewDirective","0",0.01276252137302,0,0.0354319330715307
10,"4","cancelled","NewDirective","0",0.01276252137302,0,0.0354319330715307
2,"4","cancelled","NewDirective","1",0.0283950748284386,0,0.0646720685132927
4,"4","cancelled","NewDirective","1",0.0347641906053755,0,0.0782639433464528
6,"4","cancelled","NewDirective","1",0.0347641906053755,0,0.0782639433464528
8,"4","cancelled","NewDirective","1",0.0399395051048363,0,0.0895605213846994
10,"4","cancelled","NewDirective","1",0.0399395051048363,0,0.0895605213846994
